customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score_Total,Customer_Segment
9feb173c01e083d641d2a5ec10b304e5,243,5,249.5,3,5,5,355,13,Champions
9febc9f07c093eff66ee9dae0dba9aa8,14,2,70.0,5,5,3,553,13,Champions
9febf519f61b2bf5cca3f00445a63613,213,1,64.96,3,3,2,332,8,Potential
9fec5bf436533b92a3f6e2c8d974ab5f,419,1,659.0,1,3,5,135,9,Potential
9fee5c4674933153365209149efdded7,328,1,64.9,2,3,2,232,7,Potential
9ff0bccccc58e1dc0c24b3b4600afadc,101,1,74.99,4,3,3,433,10,Loyal
9ff66719f2614b62bf2b1b109c8650ba,319,2,25.98,2,5,1,251,8,Potential
9ffb4406e0df3460c78afa4080f59738,24,1,848.9,5,3,5,535,13,Champions
9ffc037c38aa6ada21c4fbaa67185432,256,1,74.99,3,3,3,333,9,Potential
9ffe2b10bdc5513eb517f3110e5e712e,64,1,57.99,5,3,2,532,10,Loyal
a000803fa0a50bb296c85c77a164af77,44,1,69.9,5,3,3,533,11,Loyal
a0013bdda594500050eb4956ae1915f8,227,1,196.8,3,3,5,335,11,Loyal
a001dad8726d7eadddb0142d138d1cbb,23,1,129.95,5,3,4,534,12,Loyal
a00275218a1ee46f8c320cbc99f7a863,452,1,109.9,1,3,4,134,8,Potential
a0043bc864090e190eaa61754430b1c8,9,1,69.9,5,3,3,533,11,Loyal
a0051f68eca82133a6e8eb9c50092370,205,1,120.0,3,3,4,334,10,Loyal
a0071dc6b18fd4a5d4c1011a7b6f8984,76,1,53.9,5,3,2,532,10,Loyal
a008b4fd6ebc2960cd222c185dc14b66,152,1,95.0,4,3,3,433,10,Loyal
a0099ae4aedb343539162eeb0d23920f,102,1,69.99,4,3,3,433,10,Loyal
a009a4009fdb7456af9e59dbccfdc3b1,365,1,39.99,2,3,2,232,7,Potential
a00a13ac36037d575bb016caf8f50d53,519,1,38.5,1,3,1,131,5,At Risk
a00a162f404924c1b5ac277b4130abae,241,1,122.9,3,3,4,334,10,Loyal
a00c55db1df05900d9400feee40d5a2e,170,1,119.9,4,3,4,434,11,Loyal
a00d41a2686289fdbeaedd4477eab594,253,1,78.0,3,3,3,333,9,Potential
a00e0a3b162f9b407172ffd674477ce7,260,4,236.0,3,5,5,355,13,Champions
a00e1d460f1901194e1db1ec8abaebcf,25,1,53.9,5,3,2,532,10,Loyal
a00fa52ddea707d5e192b7f87852add8,13,1,119.0,5,3,4,534,12,Loyal
a01276261f0936652b1b315f94104b38,358,1,169.9,2,3,4,234,9,Potential
a012820fbbced38a03331716e231e0ba,128,1,57.99,4,3,2,432,9,Potential
a012ae83a5e3214d951efa46b8e190fc,466,1,89.99,1,3,3,133,7,Potential
a01378c4fbfa4a65c262a9238ad96289,278,2,150.54,2,5,4,254,11,Loyal
a015becbf66886cef78c2a1d9eb33abd,183,1,199.9,3,3,5,335,11,Loyal
a0166e4e2e823b3f62b4a58a7363c6db,92,1,124.9,5,3,4,534,12,Loyal
a017de101a9c4fab4995c1bc81e737ea,103,4,215.6,4,5,5,455,14,Champions
a020e0fa38c4bd302abcbd88e4f6bca4,404,1,20.9,1,3,1,131,5,At Risk
a02152088bb8e51eaa946218a8e50744,29,1,41.99,5,3,2,532,10,Loyal
a0232b17e5055711b7fc036dffd34f39,330,1,59.9,2,3,2,232,7,Potential
a02520120cbe8000d14e4cbc35f703f4,123,1,169.99,4,3,4,434,11,Loyal
a0253ca05ef6c8ec37d19afdf5a29b6d,206,1,54.7,3,3,2,332,8,Potential
a029899dd8534557a81c369475ff80c8,139,1,105.0,4,3,3,433,10,Loyal
a02dfe6d01fc4946b8a6d13f2ff68e50,475,1,59.99,1,3,2,132,6,At Risk
a02e009cf5e84437635e98fd7478353b,151,1,286.0,4,3,5,435,12,Loyal
a033a443d4d40bc67fa846d8cf5a5f73,416,2,79.8,1,5,3,153,9,Potential
a03469e46b66c790e202428c5f39707d,342,1,103.0,2,3,3,233,8,Potential
a035218fe1e78deaf2bffbbe2b23d857,337,1,70.0,2,3,3,233,8,Potential
a0368361ef07cbe4cca677b5ddd9db2c,233,1,24.9,3,3,1,331,7,Potential
a0376380a5b8010c145d069b2ec3238e,276,1,89.9,2,3,3,233,8,Potential
a0395992019b401544b972905cff02fb,175,1,145.0,4,3,4,434,11,Loyal
a03bed47efff02de7b59d0da789f0dcf,296,1,759.99,2,3,5,235,10,Loyal
a03d515e10d0d239200d63d7954d5d3b,309,1,29.9,2,3,1,231,6,At Risk
a03e6b52c1ccc37579847e6948c7a70d,73,1,219.0,5,3,5,535,13,Champions
a0426e3c236eaabb9174e78e8f3ec6f9,323,1,289.0,2,3,5,235,10,Loyal
a042c287397bdcb93c0b1b5efcb7ed1f,435,1,179.99,1,3,5,135,9,Potential
a04529eb06ba6ed6dfb3a37d28cab6fa,574,1,159.0,1,3,4,134,8,Potential
a04633dd5d636324908826dceb2fc245,355,2,79.8,2,5,3,253,10,Loyal
a046d29175845b313e52f2dff96cc050,249,1,173.0,3,3,4,334,10,Loyal
a047f5efc31a2997b8feb34f88ab5358,353,1,49.9,2,3,2,232,7,Potential
a04bff533f8f03dacf3ea6242bf43abe,490,1,156.99,1,3,4,134,8,Potential
a05262e3e3de722e0a42cfa3b48e622c,84,1,670.0,5,3,5,535,13,Champions
a0527540f53842b5e705b3f7c245dc13,273,1,29.9,2,3,1,231,6,At Risk
a052affc7a7b3ec84ee042f41a1239a1,181,1,29.98,3,3,1,331,7,Potential
a05322ca1bc173b3d8f199db09fc90c6,562,1,49.5,1,3,2,132,6,At Risk
a05382851479d83bb56b006c9e2b82f8,317,1,229.99,2,3,5,235,10,Loyal
a0564e2b63bbf03e9e45cd42dc3a2b7e,456,1,19.99,1,3,1,131,5,At Risk
a059e97976150998984839d311556ff0,324,1,19.9,2,3,1,231,6,At Risk
a05b42abd28b0e788776cc00acca82db,276,1,49.0,2,3,2,232,7,Potential
a05cd7af9b2b778529c6d2cb3785bee9,267,1,399.0,3,3,5,335,11,Loyal
a061ea87fe96fc6b177a6201161c7847,366,1,69.9,2,3,3,233,8,Potential
a06704f5a13e32f3837a13e299c96242,414,1,69.9,1,3,3,133,7,Potential
a069914e4670f00ee7d2e9d70584d1f7,25,1,63.9,5,3,2,532,10,Loyal
a06cdd8437a3c613f45653af454d9964,320,1,119.9,2,3,4,234,9,Potential
a06d94b5d758fbc36c8f679d98ae1fc5,166,1,27.9,4,3,1,431,8,Potential
a06e9194d3e2c064bce10431ec5548f8,8,1,129.0,5,3,4,534,12,Loyal
a06f282cff6736dc56e658231c1262a8,566,1,650.0,1,3,5,135,9,Potential
a070cad67f4e6aec6c2efddec1444258,271,1,179.91,2,3,5,235,10,Loyal
a0713edb2fe840238d026e9cc5a82314,312,1,28.0,2,3,1,231,6,At Risk
a0726120dbe79e9410d667ddd8fea4e2,113,1,39.5,4,3,1,431,8,Potential
a073c8fcbfa7ae775d613d19816f2b1d,270,1,170.0,2,3,4,234,9,Potential
a076eb7347fa3456795460df299aec1d,328,1,37.49,2,3,1,231,6,At Risk
a0795e3e219e3081be7f7a19662daaf0,353,1,56.99,2,3,2,232,7,Potential
a07b90ce66db792c7a65d5faf6136a95,235,1,108.0,3,3,3,333,9,Potential
a07c7ae064837f3433e2d4a053c95d5f,481,1,19.99,1,3,1,131,5,At Risk
a07fcff691e2ea8553a134a00737c18c,25,1,43.9,5,3,2,532,10,Loyal
a080513ac50b20c8e5b1cc046afe5fea,267,1,74.99,3,3,3,333,9,Potential
a081984f46d03c9d2f878109275c1e09,428,1,129.9,1,3,4,134,8,Potential
a083c28c3702c3fec9bad7af2cd0c38e,105,1,89.98,4,3,3,433,10,Loyal
a08426483b26b09cf51f1f158c01e16f,488,1,249.99,1,3,5,135,9,Potential
a0858dd9227559842a82c2cf773081cd,271,1,124.9,2,3,4,234,9,Potential
a0869b7239d0cf7f8271e3701e0f9c48,79,1,45.08,5,3,2,532,10,Loyal
a08abf6ef3509b1e3b0e96bea4dbe96c,539,2,45.98,1,5,2,152,8,Potential
a08b0a126ac4d8df5e4ee925e7d5f55e,426,1,99.99,1,3,3,133,7,Potential
a08f304a6de13bbfdc5686bb4958dc4a,254,1,49.0,3,3,2,332,8,Potential
a08f35241f0b957ede86a93182fe83bc,266,1,27.93,3,3,1,331,7,Potential
a0939a08189946db7b19905ed27ec6fc,393,1,21.99,1,3,1,131,5,At Risk
a094910c1933dcb019f14b2cbd8e89b5,483,1,56.99,1,3,2,132,6,At Risk
a096deeb6ffacc02fa4efedd3c855767,279,1,19.9,2,3,1,231,6,At Risk
a09a1aed3df952e2716804bdaf2b04e2,352,1,99.0,2,3,3,233,8,Potential
a09a996674994335d624b1857865c205,208,1,33.0,3,3,1,331,7,Potential
a09dc88c5f272c2b4a3b54cc15bdbf1d,274,1,27.99,2,3,1,231,6,At Risk
a0a42c4599cce684b3537bb863608e9b,231,1,49.9,3,3,2,332,8,Potential
a0a4c7c7ce0ee0e41de146170180b19b,255,1,195.9,3,3,5,335,11,Loyal
a0a5a9c074d44cff5e9069e6034da65d,213,1,29.99,3,3,1,331,7,Potential
a0aa8b33d6af1f31f86b91cb71e838f2,163,1,27.9,4,3,1,431,8,Potential
a0abb7f69fe8a74c825715120087360b,87,2,50.0,5,5,2,552,12,Loyal
a0abd26659c9914690cbd3320d39fd96,68,3,287.39,5,5,5,555,15,Champions
a0ae0dbbdc2266b6715a97b8c21bf461,450,1,75.0,1,3,3,133,7,Potential
a0b06f848b718a8b6447be5d8b0d9c36,115,1,64.99,4,3,2,432,9,Potential
a0b5c0d19b4f543e7d64912aadc96424,27,1,179.9,5,3,5,535,13,Champions
a0b900ce3e523b7ded323e9b60c49cf9,45,1,17.9,5,3,1,531,9,Potential
a0b95bd8f303ed100b2eeabf2aee018e,8,1,79.0,5,3,3,533,11,Loyal
a0bb6f781f6c96b3f72cd9ac38acffcd,501,1,129.9,1,3,4,134,8,Potential
a0bbc557b7ca182b9271319d603d6922,66,1,249.0,5,3,5,535,13,Champions
a0bbe554a7d44b1f07192f2feb94b6c1,242,1,19.83,3,3,1,331,7,Potential
a0bc4b8c7a1056c815ac7a2ed38186bb,135,2,276.0,4,5,5,455,14,Champions
a0bf5d638529472a53555f00b4ec32b8,30,1,85.9,5,3,3,533,11,Loyal
a0c02e30e19b2d276b746bfbfd36cd1e,109,1,97.0,4,3,3,433,10,Loyal
a0c2291e43da5ca10c813423b352c1a8,36,1,440.0,5,3,5,535,13,Champions
a0c2e84d8ac83733cbbc70f0eaad7b90,32,1,154.9,5,3,4,534,12,Loyal
a0c76d8c30b2446442e4177144b7d309,216,2,167.57999999999998,3,5,4,354,12,Loyal
a0c8c8164e126c94a3ef8a34fdeb7601,403,1,59.9,1,3,2,132,6,At Risk
a0cb03819b1c21f845ea582427946628,27,1,124.9,5,3,4,534,12,Loyal
a0cb88d0b7ec2efb4b8928fccbb2cdec,157,1,120.0,4,3,4,434,11,Loyal
a0cbc0fd1674542e2946647266a76b3d,126,1,279.9,4,3,5,435,12,Loyal
a0ceb48ffaab665511ba11f3010c7b4a,40,1,198.9,5,3,5,535,13,Champions
a0d0af697bbb9d91d8c3bf370410d45d,35,1,12.88,5,3,1,531,9,Potential
a0d20a4d4fb76cdf8d4047a01fc4cac0,20,1,32.0,5,3,1,531,9,Potential
a0d437205924fa1c0211acddd717b5ce,178,1,11.97,4,3,1,431,8,Potential
a0d58c3abf0bc947e39f72976db72428,43,1,118.99,5,3,4,534,12,Loyal
a0d59ddeee1bda4328abd1fe8a1fc5bd,116,1,49.99,4,3,2,432,9,Potential
a0da6dd175e0b8784f675fd79bf025a5,190,1,26.99,3,3,1,331,7,Potential
a0da7b3e4040e0427f5880f11622ecb2,454,2,99.8,1,5,3,153,9,Potential
a0ddb45f8327cfd486856f4112c3e732,223,1,169.9,3,3,4,334,10,Loyal
a0e18731f7f7391130aba59311151630,390,1,27.4,1,3,1,131,5,At Risk
a0e2f56981d89ed966ffc3fa68c6466e,272,1,319.12,2,3,5,235,10,Loyal
a0e363eb99ec5c321d26ef6618308918,62,1,129.0,5,3,4,534,12,Loyal
a0e39e460fe1aa52eb9affe3b7b4ff9f,510,1,37.0,1,3,1,131,5,At Risk
a0e80c84daeaa68dad3e9c3261c7faeb,312,1,169.9,2,3,4,234,9,Potential
a0e913a3db2eee9d3dde90b2807fcaf8,37,1,39.99,5,3,2,532,10,Loyal
a0ec75d54358c7f8aa3d2fd6f1fcf523,214,2,194.9,3,5,5,355,13,Champions
a0ecdf0e5a3ac3e5dff239bea0950588,328,1,139.9,2,3,4,234,9,Potential
a0ef77ac3d3662b055dc12b045da37ed,399,1,56.9,1,3,2,132,6,At Risk
a0f0a2082b269a9715ba874c94b592f3,278,2,99.8,2,5,3,253,10,Loyal
a0f0afc7a4efcbaf3013321cf39269e9,336,2,106.89,2,5,3,253,10,Loyal
a0f13a6ab11c5be53644b09057728707,75,1,13.99,5,3,1,531,9,Potential
a0f1a379d9aa6e79e14fc5ee5fcac940,163,1,47.65,4,3,2,432,9,Potential
a0f575c70c2eb6e4ba6843930b50f8f5,30,1,527.9,5,3,5,535,13,Champions
a0f619ac6cd2d9cc9194f265dac97d9e,271,1,14.9,2,3,1,231,6,At Risk
a0f64275c1f79b3f60bf19401efc0e30,67,1,13.9,5,3,1,531,9,Potential
a0f72345ed1d0c023645a0ba4c6389c8,80,1,134.9,5,3,4,534,12,Loyal
a0f7d5046ced9683da2a825bf5dd322d,73,1,59.0,5,3,2,532,10,Loyal
a0f9ad7b94fe7fa0a6e34cbbf5b3764f,162,1,99.9,4,3,3,433,10,Loyal
a0fb70a2f827809daf55d4ea33aaaa0d,106,1,428.0,4,3,5,435,12,Loyal
a0fdeef480e75b9f153729ec4b51bfa6,174,1,92.34,4,3,3,433,10,Loyal
a10022d38adb374ad38fb2524ad27128,288,1,74.75,2,3,3,233,8,Potential
a100b1184e93de40e9ac2d79049d8c21,470,1,59.9,1,3,2,132,6,At Risk
a1037cdfc5b17d41ac68e20a1c4ec4fd,82,1,64.99,5,3,2,532,10,Loyal
a1044dd75b74fbc485b040575a14acf0,252,1,1599.0,3,3,5,335,11,Loyal
a105211d8deb61e52f4df703e2bde3c3,95,1,224.0,4,3,5,435,12,Loyal
a105fabef0ff285a4f3e8e4195b74c17,56,1,120.0,5,3,4,534,12,Loyal
a1072a1f058950170d215565fbc6278c,384,1,59.9,1,3,2,132,6,At Risk
a10761434f09c45a577fbdbea33c62ee,569,1,492.04,1,3,5,135,9,Potential
a1076ad45e2928facb47a0fa1a5ae915,373,1,29.9,2,3,1,231,6,At Risk
a107ddd0b7ad33c60c34603fac4fef37,133,1,129.0,4,3,4,434,11,Loyal
a109f435b9d28761c7a3024094369103,169,1,998.0,4,3,5,435,12,Loyal
a10b49b8e43355b8804f79c3a01a5277,229,1,149.99,3,3,4,334,10,Loyal
a10bb061247d3d04e668a17cfe6fcf2c,440,1,48.99,1,3,2,132,6,At Risk
a10fe3c477989c968aa284bd448b1d5b,487,1,109.9,1,3,4,134,8,Potential
a110a7247839dbd16a758a475ef761ef,121,1,26.15,4,3,1,431,8,Potential
a110d2382b23e36d3a9534e5dfafe5e3,205,1,19.9,3,3,1,331,7,Potential
a115aef3917ee6ea750d2fc7d975a4a8,144,1,58.9,4,3,2,432,9,Potential
a117d98c2195d806a0c35893d95fd66a,351,1,59.0,2,3,2,232,7,Potential
a1183815ce87580603999eabfda8c5ed,308,1,42.9,2,3,2,232,7,Potential
a11a82417165592d24b6888d6c3ee2db,275,1,53.99,2,3,2,232,7,Potential
a11df07f55f14cdceae5609bcf4350a4,183,1,29.9,3,3,1,331,7,Potential
a11ecad7d119184868507dde9b439897,114,2,279.98,4,5,5,455,14,Champions
a11fab839d5f019d86ad3c2970545a5f,79,1,29.9,5,3,1,531,9,Potential
a1204ca2879c58faccd465921870dfc2,544,1,114.9,1,3,4,134,8,Potential
a12085be691be9de5cb0099a94c61e1f,272,1,229.9,2,3,5,235,10,Loyal
a126181f98c5f1ec6e3d8740f47832d6,172,1,151.9,4,3,4,434,11,Loyal
a127a2a637b81760814c5e7194db4a36,182,1,19.9,3,3,1,331,7,Potential
a127d16055b7a1530476349068e3a64b,368,1,59.9,2,3,2,232,7,Potential
a12b71e8ccb7848c59505ae3822b8a98,146,1,215.0,4,3,5,435,12,Loyal
a12c1a57e3db5b14554ced648dc06f9a,80,1,44.5,5,3,2,532,10,Loyal
a12dcd7d4f4c8d2b758deb8241690fcd,140,1,315.0,4,3,5,435,12,Loyal
a12ea0a31264f059990253b4d141134c,194,1,78.0,3,3,3,333,9,Potential
a130e5a33d993cc5ef3fd6fbfb539406,226,1,117.3,3,3,4,334,10,Loyal
a132c0c285d1c5edaeb7180877baeab5,441,2,59.8,1,5,2,152,8,Potential
a1333f3441db0ffa72eb3e0f94d808a4,243,1,199.0,3,3,5,335,11,Loyal
a1352fb1cff489e5cc59f90078a369e4,55,1,89.99,5,3,3,533,11,Loyal
a1376042f98448a726eca6cb9415a026,268,1,39.9,3,3,1,331,7,Potential
a1382f97cb0cf468fc4f3f63e88d1542,285,1,1150.0,2,3,5,235,10,Loyal
a138544417d006e52b2f766ef47ae5ef,230,1,180.0,3,3,5,335,11,Loyal
a141d715a23470bf165ed9576779fb7d,214,1,199.9,3,3,5,335,11,Loyal
a14303a63c31ebd333ac1831067bdcfa,425,1,69.0,1,3,2,132,6,At Risk
a149aa32a965245135f7e25b4c04c438,446,1,269.9,1,3,5,135,9,Potential
a14b178930d5095e2beda5ffa0641e7a,39,1,219.0,5,3,5,535,13,Champions
a14dcb24100b7709b3fd1d3a927f3c66,344,2,139.8,2,5,4,254,11,Loyal
a1501121525014a1ff9d8247bcdf1e7e,209,1,16.9,3,3,1,331,7,Potential
a1508102f4f0401b2b8119d836fc7a29,60,1,119.9,5,3,4,534,12,Loyal
a15127e427282f07bbcc3c5da3fc9370,211,1,48.9,3,3,2,332,8,Potential
a152c44fe84bce34a61421260f371192,90,1,899.0,5,3,5,535,13,Champions
a154d7313da10b1aa01ff9db5acdbc3b,565,1,35.0,1,3,1,131,5,At Risk
a15566e9efa4b19be06852de74f31970,36,1,890.0,5,3,5,535,13,Champions
a156e873ab29b82c3e8c659399150d2c,115,1,172.13,4,3,4,434,11,Loyal
a15839b3f86a500d47e1a5edc37b33f3,520,1,137.9,1,3,4,134,8,Potential
a1588c8835d1e73d889f5e116bbaa967,260,1,114.6,3,3,4,334,10,Loyal
a15ad21764eb6e906276494b72fdaa00,494,1,110.9,1,3,4,134,8,Potential
a15b4369798b1273481c537bd0925249,188,1,199.0,3,3,5,335,11,Loyal
a15e74c51313b5519cda222ff6c84eb4,11,1,112.49,5,3,4,534,12,Loyal
a15f54a1cb407ea62afe39162ffbceec,539,1,199.9,1,3,5,135,9,Potential
a1605a83a0e36258d7eb2da55bb5ff4c,27,1,79.99,5,3,3,533,11,Loyal
a160f2a63e7a2d7daa27f7e23c5a7d8e,491,1,89.9,1,3,3,133,7,Potential
a16463c2667c5194f1ed62daab06e79c,13,1,66.99,5,3,2,532,10,Loyal
a16656b34f59e202ef32dfc53b947847,245,2,99.8,3,5,3,353,11,Loyal
a166658710b335e011ca3fc04f6de068,260,1,40.0,3,3,2,332,8,Potential
a16a65534ec4d8c2b0f9aa5fd5fc4e05,176,1,90.0,4,3,3,433,10,Loyal
a16ad765c958d49d1239b3ccb2a3717e,140,1,120.0,4,3,4,434,11,Loyal
a16d0a444127d8e7ced7b700abf2ab59,209,1,19.9,3,3,1,331,7,Potential
a171cd85387e8a90aa715cb562a939d8,15,1,45.0,5,3,2,532,10,Loyal
a17591c68d74494e94074094e95da2bc,422,1,35.99,1,3,1,131,5,At Risk
a176838867d89ed62981cdf02b7ca3e1,178,1,89.99,4,3,3,433,10,Loyal
a177dfa16a718ef23d1c12dbbc021c91,527,1,48.9,1,3,2,132,6,At Risk
a1794ceaa51eaf20f8d4cf1bb6acb6c5,136,1,71.99,4,3,3,433,10,Loyal
a17d31fc1cb76c6249430b960a117928,118,1,53.99,4,3,2,432,9,Potential
a17d93496a8da3cae2733efe89acb26f,112,2,245.8,4,5,5,455,14,Champions
a1874c5550d2f0bc14cc122164603713,216,1,49.9,3,3,2,332,8,Potential
a187c6cdc4e0f4c009ec12186668a7f6,236,1,49.9,3,3,2,332,8,Potential
a1880e6eab84add66ef27968e0f500e3,62,1,31.86,5,3,1,531,9,Potential
a1886ef8edfaa82e4c3a6ed844c227c5,84,1,64.9,5,3,2,532,10,Loyal
a19057edeef36e8cd2249813f39f738b,39,1,110.0,5,3,4,534,12,Loyal
a190ba94d3b565f0a23a1769a948c65d,177,1,199.9,4,3,5,435,12,Loyal
a19384097e2cfb185b98612645c5f48e,70,1,56.1,5,3,2,532,10,Loyal
a195349898d3650220bdbe257781629d,174,1,135.0,4,3,4,434,11,Loyal
a196ddb6354374879b7d39ca6f7b68a8,408,1,34.9,1,3,1,131,5,At Risk
a19abbf1138da2a5f7b1c183bca48e8c,312,1,346.32,2,3,5,235,10,Loyal
a19e3335e944804a2f8b784062d55507,167,1,63.99,4,3,2,432,9,Potential
a1a1c5083998a1ed55698a1b0d005def,124,1,1390.55,4,3,5,435,12,Loyal
a1a22bbdad9bb7fc533b19f579311026,155,1,48.9,4,3,2,432,9,Potential
a1aad178a2f7b4194282dcdc4207b7fa,237,1,349.99,3,3,5,335,11,Loyal
a1ab8b0f81af19b4b5bf31c33525caa7,112,1,105.0,4,3,3,433,10,Loyal
a1b01fabc8021bbbcaf914595e62cc10,181,1,999.0,3,3,5,335,11,Loyal
a1b05c826252ff73fbcc6b5ceeed99af,104,1,89.99,4,3,3,433,10,Loyal
a1b27fb279cf1f20c233f6f8c7d468ff,360,1,169.9,2,3,4,234,9,Potential
a1b667ccfcab85f34445a0905ec39a2e,172,1,325.0,4,3,5,435,12,Loyal
a1b76ddc33d99511f13d10b837357303,275,1,56.99,2,3,2,232,7,Potential
a1ba9f6d927c393a1fb3eb5b818b5ebd,527,1,169.9,1,3,4,134,8,Potential
a1bb96820529725c3c79a77c69e7e792,447,1,13.0,1,3,1,131,5,At Risk
a1becd13fb2a239be0a3dec3afb08b33,224,1,124.99,3,3,4,334,10,Loyal
a1c1665f040ebd05f327c8e9dc1cdf4f,289,1,34.9,2,3,1,231,6,At Risk
a1c61f8566347ec44ea37d22854634a1,5,1,89.99,5,3,3,533,11,Loyal
a1c839a978e05fedd92fec96d4ea685d,119,1,175.9,4,3,4,434,11,Loyal
a1c8d483d6630590a28c6426cdea5196,173,1,81.5,4,3,3,433,10,Loyal
a1c9e5540f59e21afbdf91685f5ca791,229,1,52.0,3,3,2,332,8,Potential
a1c9e7522405de9c5067d4bf53fd627c,62,1,104.99,5,3,3,533,11,Loyal
a1caf6f711c92939d161895b1e622e81,518,2,81.0,1,5,3,153,9,Potential
a1cb90820a6eb92adbc5ee823e89c329,330,1,50.9,2,3,2,232,7,Potential
a1cbaab4236d5ac6f71bcfc7fdc87d10,148,1,53.9,4,3,2,432,9,Potential
a1cbdb284b0be1c6d02939b19146200b,115,1,100.0,4,3,3,433,10,Loyal
a1cdbc5dca5586402ae4d87f099258a0,97,3,51.8,4,5,2,452,11,Loyal
a1d0117ac83976f19030f953c2ee8d0b,217,1,75.0,3,3,3,333,9,Potential
a1d2278958834042738e82d9b3726713,174,1,37.99,4,3,1,431,8,Potential
a1d3e97003159cb3be579dbed6eac601,173,1,540.0,4,3,5,435,12,Loyal
a1d6418fe32f5acbc6780e5840df0408,67,1,299.0,5,3,5,535,13,Champions
a1d71835b02fa9e916be4115df3e8b1e,73,1,190.0,5,3,5,535,13,Champions
a1d7e8961505df7409196957bfcc2e74,454,1,169.99,1,3,4,134,8,Potential
a1da6c965fe2a3e566f6da53c09d0afd,451,1,49.9,1,3,2,132,6,At Risk
a1dcd10deecb96935b3d436e225e34e9,133,1,69.9,4,3,3,433,10,Loyal
a1dcf2440c6b9aec47d70595ed124ad0,525,1,259.0,1,3,5,135,9,Potential
a1de3c5e54af84b0f1c177fbdd418078,28,1,79.9,5,3,3,533,11,Loyal
a1df5add9fe4a0983924401ebab1c8a7,281,1,129.9,2,3,4,234,9,Potential
a1e1138fb0a5d3829fe4af791515413e,419,1,79.99,1,3,3,133,7,Potential
a1e1f1d0d69ed4b80531ab93633474be,216,1,190.83,3,3,5,335,11,Loyal
a1e50a2c8d3e3c992dea295251416443,353,1,56.99,2,3,2,232,7,Potential
a1e5fdb1a21a5a35f49da96f780f4229,80,1,26.99,5,3,1,531,9,Potential
a1e8031f1de34884726a7f690823f1c6,427,1,59.9,1,3,2,132,6,At Risk
a1ea1fc5e949123cdb66dee30ebdbce4,93,2,86.0,5,5,3,553,13,Champions
a1edcb10815f406ded1350fa047c7a0d,281,1,34.99,2,3,1,231,6,At Risk
a1efe9a98bf03a0025efa9bc56fe9d1f,362,1,19.9,2,3,1,231,6,At Risk
a1f24259f50aa458eac45c8db044550f,493,1,21.0,1,3,1,131,5,At Risk
a1f4786315fee99e8a3c8cc9c71d54a1,147,1,34.49,4,3,1,431,8,Potential
a1f495dae8f9dd2db3a70ea51e098ddb,402,1,572.0,1,3,5,135,9,Potential
a1f560f4e2d33a585b14158020b63719,149,1,254.9,4,3,5,435,12,Loyal
a1f5ab76cdedbf0dac6bcb4206e113ce,568,1,142.99,1,3,4,134,8,Potential
a1f6aec75e41168caba548372f245c68,254,1,107.0,3,3,3,333,9,Potential
a1f6ebf793aa3223c0f7d074887ff021,62,1,259.9,5,3,5,535,13,Champions
a1f7867c9f3c4b27ff280c3cc8718d99,357,1,89.99,2,3,3,233,8,Potential
a1fdca07add1ff66dda1ccc4de576050,5,1,69.0,5,3,2,532,10,Loyal
a1fecfb758d0897a9ebb83c5998f4d32,186,1,129.9,3,3,4,334,10,Loyal
a2015437c464e440cb20a4733383ca95,286,1,89.8,2,3,3,233,8,Potential
a2027a1c6f9e04a875c44ea09061d3f2,104,2,129.89000000000001,4,5,4,454,13,Champions
a2058e072a55d42210fcdb91d837c65c,23,1,122.99,5,3,4,534,12,Loyal
a20a396493d66fbde2790f5e995ff20d,279,1,115.0,2,3,4,234,9,Potential
a20c99d87ed3c7546edc415f8d45e59f,470,1,39.9,1,3,1,131,5,At Risk
a20cdc29893c82874d8609df52228828,43,1,119.0,5,3,4,534,12,Loyal
a20cdea40f5bfb3da4c667e998086272,531,1,131.0,1,3,4,134,8,Potential
a20cffe0c98b9e50d4e8d58ef32cf9fb,113,1,119.9,4,3,4,434,11,Loyal
a2122c6c28104623dabe6819239f087c,465,1,129.9,1,3,4,134,8,Potential
a2126c107983695c960ed26bdca2ab3b,277,1,185.99,2,3,5,235,10,Loyal
a2130ec30551b56beb7edf2eaf75a3ef,352,1,23.8,2,3,1,231,6,At Risk
a215252cef9364dc0c15c45beba9b50d,367,1,67.1,2,3,2,232,7,Potential
a215e0e289cfc05f8e47dc0af3baffa3,189,1,105.0,3,3,3,333,9,Potential
a21807983dbb6524babc3ab4f6b46a1f,238,1,79.0,3,3,3,333,9,Potential
a21b4531ebe87b08b4ee94cc7046175d,275,1,29.9,2,3,1,231,6,At Risk
a21ef70a8eb4b1b651d6e3d2dac76bed,238,1,129.9,3,3,4,334,10,Loyal
a220343cfac0d96c59aa3c46a2687c56,106,1,178.0,4,3,4,434,11,Loyal
a221f61bb7bb372ffdd4e72f027e66ea,336,1,395.0,2,3,5,235,10,Loyal
a2224a52738de81964024a70c93d34d2,117,1,13.65,4,3,1,431,8,Potential
a22320fc36bfc878c1d808103a481dda,514,1,39.9,1,3,1,131,5,At Risk
a22409cfb73c2603d9215813083785c8,415,1,24.9,1,3,1,131,5,At Risk
a2270b24fe16897fbb017084c049cac4,30,1,49.9,5,3,2,532,10,Loyal
